X Dis,Y Dis,X Vel,Y Vel
-172.6299976,391.2635847,-0.340127022,-0.669453806
-171.9605438,391.6037117,-0.428065546,-0.697857835
-171.2626859,392.0317773,-0.51600407,-0.726261863
-170.5364241,392.5477813,-0.603942594,-0.754665892
-169.7817582,393.1517239,-0.691881119,-0.783069921
-168.9986882,393.843605,-0.779819643,-0.811473949
-168.1872143,394.6234247,-0.867758167,-0.839877978
-167.3473363,395.4911828,-0.767758167,-0.799877978
-166.5474583,396.258941,-0.667758167,-0.759877978
-165.7875804,396.9266992,-0.567758167,-0.719877978
-165.0677024,397.4944573,-0.467758167,-0.679877978
-164.3878244,397.9622155,-0.367758167,-0.639877978
-163.7479464,398.3299737,-0.267758167,-0.599877978
-163.1480685,398.5977318,-0.167758167,-0.559877978
-162.5881905,398.76549,-0.067758167,-0.519877978
-162.0683125,398.8332482,-0.155696691,-0.548282007
-161.5200305,398.9889449,-0.243635215,-0.576686035
-160.9433445,399.2325801,-0.331573739,-0.605090064
-160.3382544,399.5641538,-0.419512263,-0.633494093
-159.7047603,399.9836661,-0.507450788,-0.661898121
-159.0428622,400.4911169,-0.595389312,-0.69030215
-158.35256,401.0865062,-0.683327836,-0.718706179
-157.6338538,401.769834,-0.77126636,-0.747110207
-156.8867436,402.5411004,-0.859204884,-0.775514236
-156.1112294,403.4003053,-0.759204884,-0.735514236
-155.3757152,404.1595102,-0.659204884,-0.695514236
-154.6802009,404.818715,-0.559204884,-0.655514236
-154.0246867,405.3779199,-0.459204884,-0.615514236
-153.4091725,405.8371248,-0.359204884,-0.575514236
-152.8336582,406.1963297,-0.259204884,-0.535514236
-152.298144,406.4555346,-0.159204884,-0.495514236
-151.8026298,406.6147395,-0.059204884,-0.455514236
-151.3471155,406.6739443,0.040795116,-0.415514236
-150.9316013,406.6331492,0.140795116,-0.375514236
-150.556087,406.4923541,0.052856592,-0.403918265
-150.1521688,406.4394975,-0.035081933,-0.432322293
-149.7198465,406.4745794,-0.123020457,-0.460726322
-149.2591202,406.5975999,-0.210958981,-0.489130351
-148.7699898,406.8085589,-0.298897505,-0.517534379
-148.2524554,407.1074564,-0.386836029,-0.545938408
-147.706517,407.4942924,-0.286836029,-0.505938408
-147.2005786,407.7811285,-0.186836029,-0.465938408
-146.7346402,407.9679645,-0.086836029,-0.425938408
-146.3087018,408.0548005,0.013163971,-0.385938408
-145.9227634,408.0416365,0.113163971,-0.345938408
-145.576825,407.9284726,0.213163971,-0.305938408
-145.2708866,407.7153086,0.313163971,-0.265938408
-145.0049482,407.4021446,0.413163971,-0.225938408
-144.7790098,406.9889807,0.325225447,-0.254342437
-144.5246673,406.6637552,0.237286922,-0.282746465
-144.2419209,406.4264683,0.149348398,-0.311150494
-143.9307704,406.2771199,0.061409874,-0.339554523
-143.5912158,406.21571,-0.02652865,-0.367958551
-143.2232573,406.2422387,-0.114467174,-0.39636258
-142.8268947,406.3567058,-0.202405698,-0.424766609
-142.4021281,406.5591115,-0.290344222,-0.453170637
-141.9489575,406.8494558,-0.378282747,-0.481574666
-141.4673828,407.2277385,-0.466221271,-0.509978695
-140.9574041,407.6939598,-0.554159795,-0.538382723
-140.4190214,408.2481196,-0.454159795,-0.498382723
-139.9206387,408.7022794,-0.354159795,-0.458382723
-139.4622559,409.0564392,-0.254159795,-0.418382723
-139.0438732,409.310599,-0.154159795,-0.378382723
-138.6654905,409.4647588,-0.054159795,-0.338382723
-138.3271078,409.5189185,0.045840205,-0.298382723
-138.0287251,409.4730783,0.145840205,-0.258382723
-137.7703423,409.3272381,0.245840205,-0.218382723
-137.5519596,409.0813979,0.345840205,-0.178382723
-137.3735769,408.7355577,0.445840205,-0.138382723
-137.2351942,408.2897175,0.545840205,-0.098382723
-137.1368114,407.7438773,0.457901681,-0.126786752
-137.0100247,407.2859756,0.369963157,-0.155190781
-136.8548339,406.9160125,0.282024633,-0.183594809
-136.6712391,406.6339878,0.194086108,-0.211998838
-136.4592403,406.4399017,0.106147584,-0.240402867
-136.2188374,406.3337542,0.01820906,-0.268806895
-135.9500305,406.3155451,-0.069729464,-0.297210924
-135.6528196,406.3852746,-0.157667988,-0.325614953
-135.3272046,406.5429425,-0.245606512,-0.354018981
-134.9731856,406.7885491,-0.333545037,-0.38242301
-134.5907626,407.1220941,-0.421483561,-0.410827039
-134.1799356,407.5435777,-0.509422085,-0.439231067
-133.7407045,408.0529997,-0.597360609,-0.467635096
-133.2730694,408.6503603,-0.685299133,-0.496039124
-132.7770303,409.3356595,-0.773237657,-0.524443153
-132.2525871,410.1088971,-0.861176181,-0.552847182
-131.69974,410.9700733,-0.949114706,-0.58125121
-131.1184888,411.919188,-1.03705323,-0.609655239
-130.5088335,412.9562413,-1.124991754,-0.638059268
-129.8707742,414.081233,-1.212930278,-0.666463296
-129.204311,415.2941633,-1.300868802,-0.694867325
-128.5094436,416.5950321,-1.388807326,-0.723271354
-127.7861723,417.9838394,-1.476745851,-0.751675382
-127.0344969,419.4605853,-1.564684375,-0.780079411
-126.2544175,421.0252696,-1.652622899,-0.80848344
-125.445934,422.6778925,-1.740561423,-0.836887468
-124.6090466,424.418454,-1.828499947,-0.865291497
-123.7437551,426.2469539,-1.916438471,-0.893695526
-122.8500595,428.1633924,-2.004376995,-0.922099554
-121.92796,430.1677694,-1.904376995,-0.882099554
-121.0458604,432.0721464,-1.804376995,-0.842099554
-120.2037609,433.8765234,-1.704376995,-0.802099554
-119.4016613,435.5809004,-1.604376995,-0.762099554
-118.6395618,437.1852774,-1.504376995,-0.722099554
-117.9174622,438.6896544,-1.404376995,-0.682099554
-117.2353627,440.0940313,-1.304376995,-0.642099554
-116.5932631,441.3984083,-1.204376995,-0.602099554
-115.9911636,442.6027853,-1.104376995,-0.562099554
-115.429064,443.7071623,-1.004376995,-0.522099554
-114.9069644,444.7115393,-0.904376995,-0.482099554
-114.4248649,445.6159163,-0.804376995,-0.442099554
-113.9827653,446.4202933,-0.704376995,-0.402099554
-113.5806658,447.1246703,-0.79231552,-0.430503583
-113.1501622,447.9169858,-0.880254044,-0.458907612
-112.6912546,448.7972399,-0.968192568,-0.48731164
-112.2039429,449.7654324,-1.056131092,-0.515715669
-111.6882273,450.8215635,-1.144069616,-0.544119698
-111.1441076,451.9656332,-1.23200814,-0.572523726
-110.5715839,453.1976413,-1.319946665,-0.600927755
-109.9706561,454.517588,-1.407885189,-0.629331784
-109.3413243,455.9254732,-1.495823713,-0.657735812
-108.6835885,457.4212969,-1.583762237,-0.686139841
-107.9974487,459.0050591,-1.671700761,-0.71454387
-107.2829048,460.6767599,-1.571700761,-0.67454387
-106.6083609,462.2484606,-1.471700761,-0.63454387
-105.9738171,463.7201614,-1.371700761,-0.59454387
-105.3792732,465.0918621,-1.271700761,-0.55454387
-104.8247293,466.3635629,-1.171700761,-0.51454387
-104.3101854,467.5352637,-1.071700761,-0.47454387
-103.8356416,468.6069644,-0.971700761,-0.43454387
-103.4010977,469.5786652,-0.871700761,-0.39454387
-103.0065538,470.450366,-0.771700761,-0.35454387
-102.65201,471.2220667,-0.671700761,-0.31454387
-102.3374661,471.8937675,-0.571700761,-0.27454387
-102.0629222,472.4654682,-0.471700761,-0.23454387
-101.8283784,472.937169,-0.371700761,-0.19454387
-101.6338345,473.3088698,-0.459639285,-0.222947898
-101.4108866,473.768509,-0.54757781,-0.251351927
-101.1595347,474.3160869,-0.635516334,-0.279755956
-100.8797787,474.9516032,-0.723454858,-0.308159984
-100.5716187,475.675058,-0.811393382,-0.336564013
-100.2350547,476.4864514,-0.899331906,-0.364968042
-99.87008667,477.3857833,-0.799331906,-0.324968042
-99.54511862,478.1851152,-0.699331906,-0.284968042
-99.26015058,478.8844471,-0.78727043,-0.31337207
-98.94677851,479.6717176,-0.875208954,-0.341776099
-98.60500241,480.5469265,-0.963147479,-0.370180128
-98.23482228,481.510074,-0.863147479,-0.330180128
-97.90464216,482.3732215,-0.763147479,-0.290180128
-97.61446203,483.136369,-0.663147479,-0.250180128
-97.3642819,483.7995164,-0.563147479,-0.210180128
-97.15410177,484.3626639,-0.463147479,-0.170180128
-96.98392165,484.8258114,-0.363147479,-0.130180128
-96.85374152,485.1889589,-0.451086003,-0.158584156
-96.69515736,485.6400449,-0.539024527,-0.186988185
-96.50816918,486.1790694,-0.626963051,-0.215392214
-96.29277696,486.8060325,-0.714901575,-0.243796242
-96.04898072,487.520934,-0.802840099,-0.272200271
-95.77678045,488.3237741,-0.890778624,-0.3006043
-95.47617615,489.2145528,-0.978717148,-0.329008328
-95.14716782,490.1932699,-1.066655672,-0.357412357
-94.78975546,491.2599256,-1.154594196,-0.385816386
-94.40393908,492.4145198,-1.054594196,-0.345816386
-94.05812269,493.469114,-0.954594196,-0.305816386
-93.75230631,494.4237082,-0.854594196,-0.265816386
-93.48648992,495.2783024,-0.754594196,-0.225816386
-93.26067353,496.0328966,-0.654594196,-0.185816386
-93.07485715,496.6874908,-0.554594196,-0.145816386
-92.92904076,497.242085,-0.454594196,-0.105816386
-92.82322438,497.6966791,-0.354594196,-0.065816386
-92.75740799,498.0512733,-0.44253272,-0.094220414
-92.66318758,498.4938061,-0.530471244,-0.122624443
-92.54056313,499.0242773,-0.618409769,-0.151028472
-92.38953466,499.6426871,-0.706348293,-0.1794325
-92.21010216,500.3490354,-0.794286817,-0.207836529
-92.00226563,501.1433222,-0.882225341,-0.236240558
-91.76602507,502.0255475,-0.970163865,-0.264644586
-91.50138049,502.9957114,-1.058102389,-0.293048615
-91.20833187,504.0538138,-1.146040913,-0.321452644
-90.88687923,505.1998547,-1.233979438,-0.349856672
-90.53702256,506.4338341,-1.321917962,-0.378260701
-90.15876186,507.7557521,-1.409856486,-0.40666473
-89.75209713,509.1656086,-1.49779501,-0.435068758
-89.31702837,510.6634036,-1.585733534,-0.463472787
-88.85355558,512.2491371,-1.673672058,-0.491876816
-88.36167877,513.9228092,-1.761610583,-0.520280844
-87.84139792,515.6844198,-1.849549107,-0.548684873
-87.29271305,517.5339689,-1.937487631,-0.577088902
-86.71562415,519.4714565,-2.025426155,-0.60549293
-86.11013122,521.4968827,-2.113364679,-0.633896959
-85.47623426,523.6102473,-2.201303203,-0.662300988
-84.81393327,525.8115505,-2.289241728,-0.690705016
-84.12322825,528.1007923,-2.377180252,-0.719109045
-83.40411921,530.4779725,-2.465118776,-0.747513074
-82.65660613,532.9430913,-2.5530573,-0.775917102
-81.88068903,535.4961486,-2.640995824,-0.804321131
-81.0763679,538.1371444,-2.728934348,-0.83272516
-80.24364274,540.8660788,-2.816872872,-0.861129188
-79.38251355,543.6829516,-2.904811397,-0.889533217
-78.49298033,546.587763,-2.992749921,-0.917937246
-77.57504309,549.580513,-2.892749921,-0.877937246
-76.69710584,552.4732629,-2.792749921,-0.837937246
-75.8591686,555.2660128,-2.692749921,-0.797937246
-75.06123135,557.9587627,-2.592749921,-0.757937246
-74.30329411,560.5515126,-2.492749921,-0.717937246
-73.58535686,563.0442626,-2.392749921,-0.677937246
-72.90741961,565.4370125,-2.292749921,-0.637937246
-72.26948237,567.7297624,-2.192749921,-0.597937246
-71.67154512,569.9225123,-2.092749921,-0.557937246
-71.11360788,572.0152622,-1.992749921,-0.517937246
-70.59567063,574.0080122,-1.892749921,-0.477937246
-70.11773339,575.9007621,-1.792749921,-0.437937246
-69.67979614,577.693512,-1.692749921,-0.397937246
-69.28185889,579.3862619,-1.592749921,-0.357937246
-68.92392165,580.9790118,-1.492749921,-0.317937246
-68.6059844,582.4717618,-1.392749921,-0.277937246
-68.32804716,583.8645117,-1.292749921,-0.237937246
-68.09010991,585.1572616,-1.192749921,-0.197937246
-67.89217267,586.3500115,-1.092749921,-0.157937246
-67.73423542,587.4427615,-0.992749921,-0.117937246
-67.61629817,588.4355114,-0.892749921,-0.077937246
-67.53836093,589.3282613,-0.792749921,-0.037937246
-67.50042368,590.1210112,-0.692749921,0.002062754
-67.50248644,590.8137611,-0.592749921,-0.037937246
-67.46454919,591.4065111,-0.492749921,0.002062754
-67.46661195,591.899261,-0.392749921,-0.037937246
-67.4286747,592.2920109,-0.292749921,0.002062754
-67.43073745,592.5847608,-0.192749921,-0.037937246
-67.39280021,592.7775107,-0.092749921,0.002062754
-67.39486296,592.8702607,0.007250079,-0.037937246
-67.35692572,592.8630106,0.107250079,0.002062754
-67.35898847,592.7557605,0.207250079,-0.037937246
-67.32105123,592.5485104,0.307250079,0.002062754
-67.32311398,592.2412603,0.407250079,-0.037937246
-67.28517673,591.8340103,0.507250079,0.002062754
-67.28723949,591.3267602,0.607250079,-0.037937246
-67.24930224,590.7195101,0.707250079,0.002062754
-67.251365,590.01226,0.807250079,-0.037937246
-67.21342775,589.2050099,0.907250079,0.002062754
-67.21549051,588.2977599,1.007250079,-0.037937246
-67.17755326,587.2905098,1.107250079,0.002062754
-67.17961601,586.1832597,1.207250079,-0.037937246
-67.14167877,584.9760096,1.307250079,0.002062754
-67.14374152,583.6687596,1.407250079,-0.037937246
-67.10580428,582.2615095,1.507250079,0.002062754
-67.10786703,580.7542594,1.607250079,-0.037937246
-67.06992979,579.1470093,1.707250079,0.002062754
-67.07199254,577.4397592,1.619311555,-0.106341274
-66.96565127,575.8204477,1.531373031,-0.134745303
-66.83090596,574.2890746,1.443434507,-0.163149332
-66.66775663,572.8456401,1.355495983,-0.19155336
-66.47620327,571.4901442,1.267557458,-0.219957389
-66.25624588,570.2225867,1.179618934,-0.248361418
-66.00788446,569.0429678,1.09168041,-0.276765446
-65.73111902,567.9512874,1.003741886,-0.305169475
-65.42594954,566.9475455,0.915803362,-0.333573504
-65.09237604,566.0317421,0.827864838,-0.361977532
-64.73039851,565.2038773,0.739926314,-0.390381561
-64.34001695,564.463951,0.651987789,-0.41878559
-63.92123136,563.8119632,0.564049265,-0.447189618
-63.47404174,563.2479139,0.476110741,-0.475593647
-62.99844809,562.7718032,0.388172217,-0.503997676
-62.49445041,562.3836309,0.300233693,-0.532401704
-61.96204871,562.0833973,0.212295169,-0.560805733
-61.40124298,561.8711021,0.124356644,-0.589209762
-60.81203322,561.7467454,0.03641812,-0.61761379
-60.19441943,561.7103273,-0.051520404,-0.646017819
-59.54840161,561.7618477,-0.139458928,-0.674421848
-58.87397976,561.9013067,-0.227397452,-0.702825876
-58.17115388,562.1287041,-0.315335976,-0.731229905
-57.43992398,562.4440401,-0.403274501,-0.759633934
-56.68029004,562.8473146,-0.491213025,-0.788037962
-55.89225208,563.3385276,-0.579151549,-0.816441991
-55.07581009,563.9176792,-0.667090073,-0.84484602
-54.23096407,564.5847692,-0.755028597,-0.873250048
-53.35771402,565.3397978,-0.842967121,-0.901654077
-52.45605995,566.1827649,-0.742967121,-0.861654077
-51.59440587,566.9257321,-0.642967121,-0.821654077
-50.77275179,567.5686992,-0.542967121,-0.781654077
-49.99109771,568.1116663,-0.442967121,-0.741654077
-49.24944364,568.5546334,-0.342967121,-0.701654077
-48.54778956,568.8976006,-0.242967121,-0.661654077
-47.88613548,569.1405677,-0.142967121,-0.621654077
-47.26448141,569.2835348,-0.042967121,-0.581654077
-46.68282733,569.3265019,0.057032879,-0.541654077
-46.14117325,569.269469,0.157032879,-0.501654077
-45.63951918,569.1124362,0.257032879,-0.461654077
-45.1778651,568.8554033,0.357032879,-0.421654077
-44.75621102,568.4983704,0.457032879,-0.381654077
-44.37455694,568.0413375,0.557032879,-0.341654077
-44.03290287,567.4843046,0.657032879,-0.301654077
-43.73124879,566.8272718,0.757032879,-0.261654077
-43.46959471,566.0702389,0.857032879,-0.221654077
-43.24794064,565.213206,0.769094355,-0.250058106
-42.99788253,564.4441117,0.68115583,-0.278462134
-42.7194204,563.7629558,0.593217306,-0.306866163
-42.41255423,563.1697385,0.505278782,-0.335270192
-42.07728404,562.6644597,0.417340258,-0.36367422
-41.71360982,562.2471195,0.329401734,-0.392078249
-41.32153157,561.9177177,0.24146321,-0.420482278
-40.90104929,561.6762545,0.153524685,-0.448886306
-40.45216299,561.5227298,0.065586161,-0.477290335
-39.97487265,561.4571437,-0.022352363,-0.505694364
-39.46917829,561.479496,-0.110290887,-0.534098392
-38.9350799,561.5897869,-0.010290887,-0.494098392
-38.4409815,561.6000778,0.089709113,-0.454098392
-37.98688311,561.5103687,0.189709113,-0.414098392
-37.57278472,561.3206596,0.289709113,-0.374098392
-37.19868633,561.0309505,0.389709113,-0.334098392
-36.86458794,560.6412414,0.489709113,-0.294098392
-36.57048954,560.1515323,0.589709113,-0.254098392
-36.31639115,559.5618231,0.501770589,-0.282502421
-36.03388873,559.0600526,0.413832065,-0.31090645
-35.72298228,558.6462205,0.32589354,-0.339310478
-35.3836718,558.320327,0.237955016,-0.367714507
-35.01595729,558.0823719,0.150016492,-0.396118536
-34.61983876,557.9323554,0.062077968,-0.424522564
-34.19531619,557.8702775,-0.025860556,-0.452926593
-33.7423896,557.896138,0.074139444,-0.412926593
-33.32946301,557.8219986,0.174139444,-0.372926593
-32.95653642,557.6478591,0.274139444,-0.332926593
-32.62360982,557.3737197,0.374139444,-0.292926593
-32.33068323,556.9995803,0.474139444,-0.252926593
-32.07775664,556.5254408,0.574139444,-0.212926593
-31.86483004,555.9513014,0.48620092,-0.241330622
-31.62349942,555.4651004,0.398262396,-0.26973465
-31.35376477,555.0668381,0.310323871,-0.298138679
-31.05562609,554.7565142,0.222385347,-0.326542708
-30.72908339,554.5341288,0.134446823,-0.354946736
-30.37413665,554.399682,0.046508299,-0.383350765
-29.99078588,554.3531737,0.146508299,-0.343350765
-29.64743512,554.2066654,0.246508299,-0.303350765
-29.34408435,553.9601571,0.346508299,-0.263350765
-29.08073359,553.6136488,0.446508299,-0.223350765
-28.85738282,553.1671405,0.546508299,-0.183350765
-28.67403206,552.6206322,0.646508299,-0.143350765
-28.53068129,551.9741239,0.746508299,-0.103350765
-28.42733053,551.2276156,0.846508299,-0.063350765
-28.36397976,550.3811073,0.946508299,-0.023350765
-28.340629,549.434599,0.858569775,-0.051754794
-28.28887421,548.5760292,0.770631251,-0.080158822
-28.20871538,547.805398,0.682692726,-0.108562851
-28.10015253,547.1227053,0.594754202,-0.13696688
-27.96318565,546.5279511,0.506815678,-0.165370908
-27.79781474,546.0211354,0.418877154,-0.193774937
-27.60403981,545.6022582,0.33093863,-0.222178966
-27.38186084,545.2713196,0.43093863,-0.182178966
-27.19968188,544.840381,0.53093863,-0.142178966
-27.05750291,544.3094423,0.63093863,-0.102178966
-26.95532395,543.6785037,0.73093863,-0.062178966
-26.89314498,542.9475651,0.83093863,-0.022178966
-26.87096601,542.1166265,0.93093863,0.017821034
-26.88878705,541.1856878,1.03093863,-0.022178966
-26.86660808,540.1547492,1.13093863,0.017821034
-26.88442912,539.0238106,1.23093863,-0.022178966
-26.86225015,537.7928719,1.33093863,0.017821034
-26.88007119,536.4619333,1.43093863,-0.022178966
-26.85789222,535.0309947,1.53093863,0.017821034
-26.87571325,533.500056,1.63093863,-0.022178966
-26.85353429,531.8691174,1.73093863,0.017821034
-26.87135532,530.1381788,1.643000106,-0.090582994
